2000/12/29 370.210000
2001/1/5 370.252500
2001/1/12 370.340000
2001/1/19 370.866667
2001/1/26 371.690000
2001/2/2 370.977500
2001/2/9 370.445000
2001/2/16 372.460000
2001/2/23 371.962500
2001/2/28 371.875000
2001/3/7 372.842500
2001/3/14 372.907500
2001/3/21 373.220000
2001/3/28 372.496667
2001/4/4 372.592500
2001/4/11 375.087500
2001/4/18 373.985000
2001/4/25 373.186667
2001/5/2 374.555000
2001/5/9 374.272500
2001/5/16 372.980000
2001/5/23 374.285000
2001/5/30 374.707500
2001/6/6 374.177500
2001/6/13 373.185000
2001/6/20 373.405000
2001/6/27 373.255000
2001/7/3 372.785000
2001/7/11 371.147500
2001/7/18 369.585000
2001/7/25 370.405000
2001/8/1 370.367500
2001/8/8 369.820000
2001/8/15 369.542500
2001/8/22 369.237500
2001/8/29 368.947500
2001/9/5 368.292500
2001/9/12 368.930000
2001/9/19 367.405000
2001/9/26 367.655000
2001/10/3 367.925000
2001/10/10 368.336667
2001/10/17 368.312500
2001/10/24 368.952500
2001/10/31 369.155000
2001/11/7 369.195000
2001/11/14 370.112500
2001/11/21 NaN
2001/11/28 370.575000
2001/12/5 370.962500
2001/12/12 372.212500
2001/12/19 371.112500
2001/12/26 371.870000
2002/1/2 371.705000
2002/1/9 371.885000
2002/1/16 372.520000
2002/1/23 372.632500
2002/1/30 372.402500
2002/2/6 372.312500
2002/2/13 372.872500
2002/2/20 372.917500
2002/3/1 373.097500
2002/3/6 373.415000
2002/3/13 374.190000
2002/3/20 374.845000
2002/3/27 374.502500
2002/4/3 373.585000
2002/4/10 374.227500
2002/4/17 375.115000
2002/4/24 376.042500
2002/5/1 375.867500
2002/5/8 374.520000
2002/5/15 374.767500
2002/5/22 376.082500
2002/5/29 376.055000
2002/6/5 375.807500
2002/6/12 375.452500
2002/6/19 376.472500
2002/6/26 375.027500
2002/7/5 374.510000
2002/7/10 374.110000
2002/7/17 374.092500
2002/7/24 372.930000
2002/7/31 373.420000
2002/8/7 371.515000
2002/8/14 371.885000
2002/8/21 NaN
2002/8/28 370.245000
2002/9/4 369.312500
2002/9/11 NaN
2002/9/18 370.012500
2002/9/25 370.380000
2002/10/2 369.765000
2002/10/9 368.990000
2002/10/16 371.170000
2002/10/23 370.400000
2002/10/30 371.960000
2002/11/6 371.870000
2002/11/13 372.042500
2002/11/20 372.835000
2002/11/27 372.687500
2002/12/4 373.255000
2002/12/11 374.000000
2002/12/18 373.735000
2002/12/26 373.967500
2003/1/8 374.122500
2003/1/15 374.247500
2003/1/22 375.655000
2003/1/29 375.257500
2003/2/5 375.030000
2003/2/12 375.150000
2003/2/19 376.617500
2003/2/26 376.132500
2003/3/5 376.482500
2003/3/12 377.270000
2003/3/19 376.500000
